player1,player2,winner,total_moves,player1_avg_time,player2_avg_time,timestamp
MCTS-500,DQN,player1,101,0.4980233884325214,0.0015883827209472656,2025-12-15T18:19:08.476623
DQN,MCTS-500,player2,154,0.001619081992607612,0.40199078213084827,2025-12-15T18:19:39.566909
MCTS-500,DQN,player1,75,0.5717875957489014,0.001752254125234243,2025-12-15T18:20:01.369213
DQN,MCTS-500,player1,15,0.0016340315341949463,0.9804129941122872,2025-12-15T18:20:08.247169
MCTS-500,DQN,player2,86,0.5562015522358029,0.0016505829123563546,2025-12-15T18:20:32.241595
DQN,MCTS-500,player2,114,0.0017347628610175953,0.4640012456659685,2025-12-15T18:20:58.792294
MCTS-500,DQN,player2,110,0.47020288380709563,0.0015984231775457208,2025-12-15T18:21:24.745965
DQN,MCTS-500,player1,17,0.0012050469716389973,1.0161633789539337,2025-12-15T18:21:32.888631
MCTS-500,DQN,player1,107,0.40559234001018385,0.0016261046787477888,2025-12-15T18:21:54.883799
DQN,MCTS-500,player1,129,0.0016069742349477914,0.39149728417396545,2025-12-15T18:22:20.047285
MCTS-500,DQN,player1,115,0.4449573138664509,0.0016507474999678763,2025-12-15T18:22:45.957851
DQN,MCTS-500,player1,15,0.0017378926277160645,1.1917687484196253,2025-12-15T18:22:54.314136
MCTS-500,DQN,player1,109,0.4613257668235085,0.001674422511348018,2025-12-15T18:23:19.790247
DQN,MCTS-500,player1,15,0.0013392269611358643,0.8673575265066964,2025-12-15T18:23:25.877827
MCTS-500,DQN,player1,97,0.614401997352133,0.0017309983571370442,2025-12-15T18:23:56.072370
DQN,MCTS-500,player1,17,0.0014163388146294488,0.7893321216106415,2025-12-15T18:24:02.400319
MCTS-500,DQN,player2,124,0.40294814109802246,0.0015639605060700447,2025-12-15T18:24:27.488037
Hybrid,MCTS-500,player1,13,0.2535826138087681,0.9063706000645956,2025-12-15T18:24:34.702023
MCTS-500,Hybrid,player2,16,0.8470785021781921,0.32252728939056396,2025-12-15T18:24:44.058870
Hybrid,MCTS-500,player1,15,0.26027053594589233,0.9109260014125279,2025-12-15T18:24:52.519110
MCTS-500,Hybrid,player2,24,0.9929320414861044,0.40367873509724933,2025-12-15T18:25:09.280010
Hybrid,MCTS-500,player1,13,0.2749607903616769,1.0850167274475098,2025-12-15T18:25:17.716483
MCTS-500,Hybrid,player2,12,0.7206550041834513,0.2640877564748128,2025-12-15T18:25:23.626535
Hybrid,MCTS-500,player1,17,0.29230401251051163,1.1100236177444458,2025-12-15T18:25:35.137460
MCTS-500,Hybrid,player2,14,0.8677295616694859,0.31218389102390837,2025-12-15T18:25:43.398438
Hybrid,MCTS-500,player1,11,0.2802290916442871,1.117915678024292,2025-12-15T18:25:50.669392
MCTS-500,Hybrid,player2,14,0.7755004678453717,0.29676917621067594,2025-12-15T18:25:58.175279
Hybrid,MCTS-500,player1,19,0.26766974925994874,0.8846612241533067,2025-12-15T18:26:08.815034
MCTS-500,Hybrid,player2,12,0.9214658339818319,0.2856866121292114,2025-12-15T18:26:16.059951
Hybrid,MCTS-500,player1,17,0.292944245868259,0.9502548575401306,2025-12-15T18:26:26.299138
MCTS-500,Hybrid,player2,16,0.9333835542201996,0.3423420488834381,2025-12-15T18:26:36.505515
Hybrid,MCTS-500,player1,25,0.3305787673363319,1.1434051394462585,2025-12-15T18:26:54.524984
MCTS-500,Hybrid,player2,14,0.873713493347168,0.34009054728916716,2025-12-15T18:27:03.022613
Hybrid,MCTS-500,player1,13,0.25793283326285227,0.9938067595163981,2025-12-15T18:27:10.793514
MCTS-500,Hybrid,player2,18,0.6956155300140381,0.284508572684394,2025-12-15T18:27:19.614631
Hybrid,MCTS-500,player1,15,0.30098608136177063,0.9882635389055524,2025-12-15T18:27:28.940365
MCTS-500,Hybrid,player2,12,0.6621158917744955,0.25648383299509686,2025-12-15T18:27:34.453943
Hybrid,MCTS-500,player1,15,0.2851935923099518,0.9299443108694894,2025-12-15T18:27:43.246125
MCTS-500,Hybrid,player2,16,0.7528552711009979,0.3014693558216095,2025-12-15T18:27:51.683929
Hybrid,MCTS-500,player1,13,0.2609427997044155,1.0541527271270752,2025-12-15T18:27:59.836445
MCTS-500,Hybrid,player2,12,0.8926105499267578,0.29884926478068036,2025-12-15T18:28:06.985204
Hybrid,MCTS-500,player1,17,0.28010135226779515,1.0618444383144379,2025-12-15T18:28:18.002390
MCTS-500,Hybrid,player2,14,0.9233722686767578,0.2895186288016183,2025-12-15T18:28:26.493685
Hybrid,MCTS-500,player1,23,0.34224297602971393,1.1062612750313499,2025-12-15T18:28:42.769475
MCTS-500,Hybrid,player2,12,0.7192269961039225,0.2518734534581502,2025-12-15T18:28:48.600347
Hybrid,MCTS-500,player1,19,0.2687848091125488,0.9084811210632324,2025-12-15T18:28:59.465568
MCTS-500,Hybrid,player2,14,0.6506226403372628,0.32630443572998047,2025-12-15T18:29:06.305083
Hybrid,MCTS-500,player1,25,0.31189887340252215,0.9586980740229288,2025-12-15T18:29:21.864723
MCTS-500,Hybrid,player2,14,0.803213255746024,0.34430950028555735,2025-12-15T18:29:29.897383
Hybrid,MCTS-500,player1,15,0.33524206280708313,1.0594059058598109,2025-12-15T18:29:39.997765
MCTS-500,Hybrid,player2,14,0.8312399046761649,0.29805316243852886,2025-12-15T18:29:47.902816
AlphaBeta,MCTS-500,player1,9,0.460023832321167,1.0665448904037476,2025-12-15T17:58:13.135063
MCTS-500,AlphaBeta,player2,10,0.9399278163909912,0.9807148456573487,2025-12-15T17:58:22.740390
AlphaBeta,MCTS-500,player1,9,0.5470789909362793,0.8945833444595337,2025-12-15T17:58:29.054118
MCTS-500,AlphaBeta,player2,10,0.6329631328582763,0.986986494064331,2025-12-15T17:58:37.153866
AlphaBeta,MCTS-500,player1,9,0.47316718101501465,0.5549705624580383,2025-12-15T17:58:41.741107
MCTS-500,AlphaBeta,player2,12,0.8065669139226278,1.110752781232198,2025-12-15T17:58:53.248702
AlphaBeta,MCTS-500,player1,9,0.4748527526855469,1.059054434299469,2025-12-15T17:58:59.861205
MCTS-500,AlphaBeta,player2,10,0.9992644786834717,1.1104165077209474,2025-12-15T17:59:10.410815
AlphaBeta,MCTS-500,player1,9,0.5344323635101318,0.7725076675415039,2025-12-15T17:59:16.174052
MCTS-500,AlphaBeta,player2,10,0.8965587615966797,0.9115090370178223,2025-12-15T17:59:25.214391
AlphaBeta,MCTS-500,player1,11,0.6385192076365153,0.9996953964233398,2025-12-15T17:59:34.044995
MCTS-500,AlphaBeta,player2,10,0.615125036239624,0.9322992324829101,2025-12-15T17:59:41.784216
AlphaBeta,MCTS-500,player1,9,0.45963168144226074,1.2948428988456726,2025-12-15T17:59:49.263347
MCTS-500,AlphaBeta,player2,10,0.7856428623199463,0.9010399341583252,2025-12-15T17:59:57.697341
AlphaBeta,MCTS-500,player1,11,0.9264585177103678,0.8775059223175049,2025-12-15T18:00:07.643621
MCTS-500,AlphaBeta,player2,10,0.801124382019043,0.7622249603271485,2025-12-15T18:00:15.460368
AlphaBeta,MCTS-500,player1,9,0.49286980628967286,1.0460102558135986,2025-12-15T18:00:22.109795
MCTS-500,AlphaBeta,player2,10,0.7606615543365478,0.9582527160644532,2025-12-15T18:00:30.704935
AlphaBeta,MCTS-500,player1,9,0.47697863578796384,1.0979965925216675,2025-12-15T18:00:37.481814
MCTS-500,AlphaBeta,player2,12,0.8865437110265096,1.0697568257649739,2025-12-15T18:00:49.220187
AlphaBeta,MCTS-500,player1,9,0.5447335243225098,0.956934928894043,2025-12-15T18:00:55.773659
MCTS-500,AlphaBeta,player2,12,0.6208996772766113,0.9688820838928223,2025-12-15T18:01:05.313828
AlphaBeta,MCTS-500,player1,9,0.4922584056854248,0.6058571934700012,2025-12-15T18:01:10.199582
MCTS-500,AlphaBeta,player2,10,0.784409475326538,0.8880663871765136,2025-12-15T18:01:18.563575
AlphaBeta,MCTS-500,player1,9,0.5548474788665771,1.0504834055900574,2025-12-15T18:01:25.539746
MCTS-500,AlphaBeta,player2,10,0.8866068840026855,1.0172902584075927,2025-12-15T18:01:35.061296
AlphaBeta,MCTS-500,player1,9,0.5457463264465332,1.1358412504196167,2025-12-15T18:01:42.333392
MCTS-500,AlphaBeta,player2,10,0.8407352447509766,1.0916184902191162,2025-12-15T18:01:51.997281
AlphaBeta,MCTS-500,player1,9,0.6485763549804687,0.9430058002471924,2025-12-15T18:01:59.013777
MCTS-500,AlphaBeta,player2,10,1.083125638961792,0.9210114002227783,2025-12-15T18:02:09.035061
AlphaBeta,MCTS-500,player1,9,0.48235740661621096,1.228098452091217,2025-12-15T18:02:16.360389
MCTS-500,AlphaBeta,player2,10,0.8733851909637451,1.3663615226745605,2025-12-15T18:02:27.559122
AlphaBeta,MCTS-500,player1,9,0.5022833824157715,1.2402759194374084,2025-12-15T18:02:35.033232
MCTS-500,AlphaBeta,player2,10,0.8009027481079102,0.8515207290649414,2025-12-15T18:02:43.295350
DQN,Minimax,player2,12,0.0015644232432047527,0.9237945079803467,2025-12-15T18:02:48.849585
Minimax,DQN,player1,9,0.510584545135498,0.0014587044715881348,2025-12-15T18:02:51.409339
DQN,Minimax,player2,12,0.0013590653737386067,0.9208647012710571,2025-12-15T18:02:56.944219
Minimax,DQN,player1,9,0.5106496810913086,0.0012065768241882324,2025-12-15T18:02:59.504896
DQN,Minimax,player2,12,0.0011519193649291992,0.9313387870788574,2025-12-15T18:03:05.099840
Minimax,DQN,player1,9,0.51201491355896,0.001301407814025879,2025-12-15T18:03:07.667575
DQN,Minimax,player2,12,0.0012483596801757812,0.9230759541193644,2025-12-15T18:03:13.213521
Minimax,DQN,player1,9,0.500382661819458,0.0010480284690856934,2025-12-15T18:03:15.720640
DQN,Minimax,player2,12,0.0014205773671468098,0.9169894456863403,2025-12-15T18:03:21.231100
Minimax,DQN,player1,9,0.5227729797363281,0.0009514093399047852,2025-12-15T18:03:23.848771
DQN,Minimax,player2,12,0.001267870267232259,0.9304620822270712,2025-12-15T18:03:29.439728
Minimax,DQN,player1,9,0.5105966091156006,0.0014615058898925781,2025-12-15T18:03:31.999560
DQN,Minimax,player2,12,0.0012075503667195637,0.9206163088480631,2025-12-15T18:03:37.532567
Minimax,DQN,player1,9,0.5147377014160156,0.001921236515045166,2025-12-15T18:03:40.113940
DQN,Minimax,player2,12,0.0014677047729492188,0.9146665334701538,2025-12-15T18:03:45.611317
Minimax,DQN,player1,9,0.5068736553192139,0.0017075538635253906,2025-12-15T18:03:48.153044
DQN,Minimax,player2,12,0.0019636154174804688,0.9202651182810465,2025-12-15T18:03:53.689012
Minimax,DQN,player1,9,0.507395601272583,0.0015313029289245605,2025-12-15T18:03:56.232115
DQN,Minimax,player2,12,0.0015246470769246419,0.8944043715794882,2025-12-15T18:04:01.608208
Minimax,DQN,player1,9,0.4932520866394043,0.001419365406036377,2025-12-15T18:04:04.081883
DQN,Minimax,player2,12,0.001365343729654948,0.8910141785939535,2025-12-15T18:04:09.436160
Minimax,DQN,player1,9,0.504378366470337,0.0014085769653320312,2025-12-15T18:04:11.966235
DQN,Minimax,player2,12,0.001428047815958659,0.9104428688685099,2025-12-15T18:04:17.437460
Minimax,DQN,player1,9,0.4991786956787109,0.0020030736923217773,2025-12-15T18:04:19.941366
DQN,Minimax,player2,12,0.0016151666641235352,0.8972313006718954,2025-12-15T18:04:25.337515
Minimax,DQN,player1,9,0.49938144683837893,0.0015602707862854004,2025-12-15T18:04:27.842752
DQN,Minimax,player2,12,0.0011224746704101562,0.8887346585591634,2025-12-15T18:04:33.181894
Minimax,DQN,player1,9,0.4960168838500977,0.0017794370651245117,2025-12-15T18:04:35.669097
DQN,Minimax,player2,12,0.0014179547627766926,0.9052867889404297,2025-12-15T18:04:41.110807
Minimax,DQN,player1,9,0.4921445846557617,0.0018832087516784668,2025-12-15T18:04:43.579062
DQN,Minimax,player2,12,0.0014799038569132488,0.892681360244751,2025-12-15T18:04:48.945272
Minimax,DQN,player1,9,0.4941399574279785,0.0015274882316589355,2025-12-15T18:04:51.423201
DQN,Minimax,player2,12,0.0016865332921346028,0.8895184199015299,2025-12-15T18:04:56.770431
Minimax,DQN,player1,9,0.4884279727935791,0.0015726685523986816,2025-12-15T18:04:59.218862
Hybrid,Minimax,player2,36,0.18704489866892496,1.2922886212666829,2025-12-15T18:05:25.848963
Minimax,Hybrid,player1,27,1.063067878995623,0.10959163078894982,2025-12-15T18:05:42.157695
Hybrid,Minimax,player2,22,0.3049374927173961,1.0414871302517978,2025-12-15T18:05:56.972519
Minimax,Hybrid,player1,27,1.060538649559021,0.10535513437711276,2025-12-15T18:06:13.190778
Hybrid,Minimax,player2,24,0.17632333437601724,1.44465970993042,2025-12-15T18:06:32.643729
Minimax,Hybrid,player1,27,1.0576006174087524,0.10235867133507362,2025-12-15T18:06:48.781856
Hybrid,Minimax,player1,31,0.23956820368766785,1.0842605590820313,2025-12-15T18:07:08.880927
Minimax,Hybrid,player1,27,1.0401888745171683,0.10170391889718863,2025-12-15T18:07:24.766295
Hybrid,Minimax,player2,24,0.10886222124099731,1.305950919787089,2025-12-15T18:07:41.745129
Minimax,Hybrid,player1,27,1.0374472311564855,0.10125868137066181,2025-12-15T18:07:57.589456
Hybrid,Minimax,player2,44,0.24225378036499023,1.32286845554005,2025-12-15T18:08:32.026350
Minimax,Hybrid,player1,27,1.0504583631243025,0.10175710458021897,2025-12-15T18:08:48.056198
Hybrid,Minimax,player2,20,0.22685444355010986,1.0580642223358154,2025-12-15T18:09:00.905384
Minimax,Hybrid,player1,27,1.0480945621218,0.10296005469102126,2025-12-15T18:09:16.917791
Hybrid,Minimax,player2,24,0.15737428267796835,1.454663077990214,2025-12-15T18:09:36.262240
Minimax,Hybrid,player1,27,1.0403608254023962,0.10278501877417931,2025-12-15T18:09:52.163496
Hybrid,Minimax,player2,20,0.24566183090209961,0.9984458208084106,2025-12-15T18:10:04.606174
Minimax,Hybrid,player1,27,1.0429803473608834,0.10588877017681415,2025-12-15T18:10:20.585036
Hybrid,Minimax,player2,48,0.25723347067832947,1.3864044447739918,2025-12-15T18:11:00.034559
Minimax,Hybrid,player1,27,1.040269204548427,0.10541875545795147,2025-12-15T18:11:15.971883
Hybrid,Minimax,player2,36,0.2623933023876614,1.2727486160066392,2025-12-15T18:11:43.606624
Minimax,Hybrid,player1,27,1.0425142730985368,0.10105023017296424,2025-12-15T18:11:59.516601
Hybrid,Minimax,player1,31,0.24626334011554718,1.0819617589314778,2025-12-15T18:12:19.686241
Minimax,Hybrid,player1,27,1.0403647593089513,0.10157194504371056,2025-12-15T18:12:35.573320
Hybrid,Minimax,player2,16,0.21871915459632874,1.0448153614997864,2025-12-15T18:12:45.683064
Minimax,Hybrid,player1,27,1.0393399851662772,0.10129803877610427,2025-12-15T18:13:01.552389
Hybrid,Minimax,player2,24,0.10978760321935017,1.3106680909792583,2025-12-15T18:13:18.599571
Minimax,Hybrid,player1,27,1.045759184019906,0.10324188379141,2025-12-15T18:13:34.583942
Hybrid,Minimax,player2,20,0.243097186088562,1.0203853130340577,2025-12-15T18:13:47.219297
Minimax,Hybrid,player1,27,1.0444860288075037,0.10569900732774001,2025-12-15T18:14:03.219279
Hybrid,Minimax,player2,22,0.11158711260015314,1.0744558030908757,2025-12-15T18:14:16.266295
Minimax,Hybrid,player1,27,1.0446952411106654,0.1109307729280912,2025-12-15T18:14:32.335168
Hybrid,Minimax,player2,16,0.18797698616981506,1.1359239220619202,2025-12-15T18:14:42.928436
Minimax,Hybrid,player1,27,1.031855923788888,0.1054533628317026,2025-12-15T18:14:58.745892
AlphaBeta,Minimax,player1,69,1.8398175648280553,0.9185111592797672,2025-12-15T17:59:42.215289
Minimax,AlphaBeta,player1,17,1.0759776168399386,1.1697232723236084,2025-12-15T18:00:01.259012
AlphaBeta,Minimax,player1,69,1.875257022040231,0.9369468408472398,2025-12-15T18:01:38.752963
Minimax,AlphaBeta,player1,23,1.0405930876731873,1.0499464381824841,2025-12-15T18:02:02.789491
AlphaBeta,Minimax,player1,57,1.949704729277512,1.0120254584721156,2025-12-15T18:03:27.670835
Minimax,AlphaBeta,player1,23,1.0292467872301738,1.0517734614285557,2025-12-15T18:03:51.593869
AlphaBeta,Minimax,player1,69,1.8276383263724192,0.9143625077079324,2025-12-15T18:05:26.650111
Minimax,AlphaBeta,player1,17,1.0565765168931749,1.147097498178482,2025-12-15T18:05:45.337139
AlphaBeta,Minimax,player1,69,1.8341108390263148,0.9149197900996489,2025-12-15T18:07:20.644232
Minimax,AlphaBeta,player1,23,1.0126442114512126,1.0141783627596768,2025-12-15T18:07:43.956181
AlphaBeta,Minimax,player1,69,1.8342407839638846,0.9123874131370994,2025-12-15T18:09:19.181041
Minimax,AlphaBeta,player1,23,1.0035540064175923,1.0177222381938587,2025-12-15T18:09:42.418634
AlphaBeta,Minimax,player1,69,1.8185611588614328,0.9151555510128245,2025-12-15T18:11:17.185740
Minimax,AlphaBeta,player1,23,1.001237392425537,1.0125719850713557,2025-12-15T18:11:40.339417
AlphaBeta,Minimax,player1,69,1.8109869275774275,0.904781369601979,2025-12-15T18:13:14.490241
Minimax,AlphaBeta,player1,23,1.009292741616567,1.0297350883483887,2025-12-15T18:13:37.929795
AlphaBeta,Minimax,player1,69,1.8258473805018833,0.9104135597453398,2025-12-15T18:15:12.792192
Minimax,AlphaBeta,player1,23,0.9845385154088339,0.991493593562733,2025-12-15T18:15:35.516273
AlphaBeta,Minimax,player2,58,1.3291670371746194,1.3610019848264496,2025-12-15T18:16:53.532782
Minimax,AlphaBeta,player1,35,1.428148004743788,1.1900285552529728,2025-12-15T18:17:39.471197
AlphaBeta,Minimax,player2,178,1.8518933178333754,1.6023033522488026,2025-12-15T18:22:46.900489
Minimax,AlphaBeta,player1,23,0.9730081558227539,0.9754525964910333,2025-12-15T18:23:09.307629
AlphaBeta,Minimax,player2,176,1.9096147065812892,1.599300503730774,2025-12-15T18:28:18.106923
Minimax,AlphaBeta,player1,23,0.970656176408132,0.9877960465171121,2025-12-15T18:28:40.620554
AlphaBeta,Minimax,player2,62,1.6278313436815817,1.3798608779907227,2025-12-15T18:30:13.861559
Minimax,AlphaBeta,player1,23,0.9290510813395182,0.9343922354958274,2025-12-15T18:30:35.288487
AlphaBeta,Minimax,player2,66,1.6761379964423901,1.3050872340346829,2025-12-15T18:32:13.670502
Minimax,AlphaBeta,player1,23,0.9835103352864584,0.9727585315704346,2025-12-15T18:32:36.175097
AlphaBeta,Minimax,player2,62,1.5744853558078888,1.2821293953926332,2025-12-15T18:34:04.733201
Minimax,AlphaBeta,player1,49,1.2489983367919921,1.0362512667973836,2025-12-15T18:35:00.828190
AlphaBeta,Minimax,player2,66,1.3444757317051743,1.3087461789449055,2025-12-15T18:36:28.389253
Minimax,AlphaBeta,player1,49,1.2423580837249757,1.0355550746122997,2025-12-15T18:37:24.303636
AlphaBeta,Minimax,player2,66,1.3449611808314468,1.3096181334871235,2025-12-15T18:38:51.910029
Minimax,AlphaBeta,player1,49,1.2364077854156494,1.0254810651143391,2025-12-15T18:39:47.431770
Greedy,Hybrid,player1,69,0.00028536660330636163,0.28151507237378287,2025-12-15T18:39:57.017922
Hybrid,Greedy,player1,45,0.4224789971890657,8.251450278542258e-05,2025-12-15T18:40:06.738289
Greedy,Hybrid,player2,78,0.00036301368322127906,0.213165955665784,2025-12-15T18:40:15.070551
Hybrid,Greedy,player2,26,0.1253815797659067,0.00024012418893667369,2025-12-15T18:40:16.703633
Greedy,Hybrid,player2,54,0.00037871466742621525,0.2271073306048358,2025-12-15T18:40:22.846843
Hybrid,Greedy,player1,33,0.11769726697136373,0.00044317543506622314,2025-12-15T18:40:24.854788
Greedy,Hybrid,player2,54,0.0003613101111518012,0.22863911699365685,2025-12-15T18:40:31.037799
Hybrid,Greedy,player1,21,0.22474000670693137,0.0002546787261962891,2025-12-15T18:40:33.514904
Greedy,Hybrid,player2,68,0.00022856628193574792,0.2804943884120268,2025-12-15T18:40:43.068437
Hybrid,Greedy,player1,33,0.1631598051856546,0.00022621452808380127,2025-12-15T18:40:45.847324
Greedy,Hybrid,player2,58,0.0001574713608314251,0.26208048031247894,2025-12-15T18:40:53.458108
Hybrid,Greedy,player1,29,0.19899369875590006,0.00014468601771763394,2025-12-15T18:40:56.446590
Greedy,Hybrid,player2,68,0.00010546515969669118,0.28653086634243236,2025-12-15T18:41:06.194800
Hybrid,Greedy,player1,21,0.21844168142838913,5.5861473083496096e-05,2025-12-15T18:41:08.599341
Greedy,Hybrid,player2,66,0.00023148276589133522,0.2748943097663648,2025-12-15T18:41:17.681643
Hybrid,Greedy,player1,37,0.2756772417771189,0.0002613729900783963,2025-12-15T18:41:22.925286
Greedy,Hybrid,player2,88,0.0003609819845719771,0.16814196651632135,2025-12-15T18:41:30.346208
Hybrid,Greedy,player2,28,0.10339045524597168,0.00018358230590820312,2025-12-15T18:41:31.796245
Greedy,Hybrid,player2,54,0.0003344217936197917,0.2199872511404532,2025-12-15T18:41:37.745967
Hybrid,Greedy,player1,23,0.17260020971298218,0.000106269663030451,2025-12-15T18:41:39.820442
Greedy,Hybrid,player2,54,0.00022192354555483217,0.22059456507364908,2025-12-15T18:41:45.785724
Hybrid,Greedy,player1,71,0.18174472782346937,0.00020852770124162945,2025-12-15T18:41:52.337469
Greedy,Hybrid,player2,68,0.00032674565034754137,0.2854352418114157,2025-12-15T18:42:02.057020
Hybrid,Greedy,player1,49,0.25679061889648436,0.00013953447341918945,2025-12-15T18:42:08.485880
Greedy,Hybrid,player2,54,0.00019513236151801216,0.2227244112226698,2025-12-15T18:42:14.509910
Hybrid,Greedy,player2,24,0.0868414839108785,0.000212709108988444,2025-12-15T18:42:15.555084
Greedy,Hybrid,player2,68,0.00033321801353903375,0.2747345952426686,2025-12-15T18:42:24.910049
Hybrid,Greedy,player1,71,0.15186438295576307,0.00018148422241210939,2025-12-15T18:42:30.390423
Greedy,Hybrid,player2,94,0.000464728538026201,0.2594434098994478,2025-12-15T18:42:42.609266
Hybrid,Greedy,player1,45,0.4170872335848601,0.0002754276449030096,2025-12-15T18:42:52.209379
Greedy,Hybrid,player2,54,0.0002605296947337963,0.21011862048396357,2025-12-15T18:42:57.892233
Hybrid,Greedy,player1,75,0.17295966650310315,0.00020553614642169023,2025-12-15T18:43:04.474984
Greedy,Hybrid,player2,54,0.0002702342139350043,0.22472979404308177,2025-12-15T18:43:10.553069
Hybrid,Greedy,player1,29,0.2905193646748861,0.0001311983380998884,2025-12-15T18:43:14.913673
MCTS-500,Minimax,player2,10,0.8629840850830078,0.624765157699585,2025-12-15T18:43:22.353431
Minimax,MCTS-500,player1,9,0.48033618927001953,0.8321672677993774,2025-12-15T18:43:28.084346
MCTS-500,Minimax,player2,14,0.74250670841762,1.1343647752489363,2025-12-15T18:43:41.224041
Minimax,MCTS-500,player1,9,0.6202890872955322,0.9781457185745239,2025-12-15T18:43:48.240750
MCTS-500,Minimax,player2,12,0.7230715354283651,0.7249323129653931,2025-12-15T18:43:56.929893
Minimax,MCTS-500,player1,9,0.47165889739990235,0.6588999032974243,2025-12-15T18:44:01.923787
MCTS-500,Minimax,player2,10,0.9115869045257569,0.6455854415893555,2025-12-15T18:44:09.710730
Minimax,MCTS-500,player1,9,0.6604050159454345,1.0016651153564453,2025-12-15T18:44:17.019416
MCTS-500,Minimax,player2,10,0.6345135688781738,0.736083984375,2025-12-15T18:44:23.872403
Minimax,MCTS-500,player1,9,0.4176648616790771,0.9072245955467224,2025-12-15T18:44:29.589626
MCTS-500,Minimax,player2,10,0.6285340785980225,0.6999460697174072,2025-12-15T18:44:36.232027
Minimax,MCTS-500,player1,11,0.777306079864502,0.9201627731323242,2025-12-15T18:44:45.496677
MCTS-500,Minimax,player2,10,0.8126567363739013,0.9240214347839355,2025-12-15T18:44:54.180068
Minimax,MCTS-500,player1,9,0.749117660522461,1.0155725479125977,2025-12-15T18:45:01.987947
MCTS-500,Minimax,player2,10,0.542322826385498,0.9069513320922852,2025-12-15T18:45:09.235934
Minimax,MCTS-500,player1,9,0.42014269828796386,0.7693222165107727,2025-12-15T18:45:14.414951
MCTS-500,Minimax,player2,12,0.6847606897354126,1.0804643233617146,2025-12-15T18:45:25.006823
Minimax,MCTS-500,player1,9,0.40949244499206544,0.7131608724594116,2025-12-15T18:45:29.906929
MCTS-500,Minimax,player2,10,0.537782621383667,0.9212220191955567,2025-12-15T18:45:37.203632
Minimax,MCTS-500,player1,9,0.40104451179504397,0.8618194460868835,2025-12-15T18:45:42.656900
MCTS-500,Minimax,player2,12,0.6776593128840128,0.8728105624516805,2025-12-15T18:45:51.962926
Minimax,MCTS-500,player1,9,0.47017807960510255,0.8870877027511597,2025-12-15T18:45:57.863164
MCTS-500,Minimax,player2,10,0.45342488288879396,0.6709520816802979,2025-12-15T18:46:03.485049
Minimax,MCTS-500,player1,9,0.6734375,0.8786630034446716,2025-12-15T18:46:10.366889
MCTS-500,Minimax,player2,10,0.7619697570800781,0.9938955307006836,2025-12-15T18:46:19.149785
Minimax,MCTS-500,player1,11,0.7911683718363444,0.8227744579315186,2025-12-15T18:46:28.015017
MCTS-500,Minimax,player2,10,0.7571994304656983,0.89234299659729,2025-12-15T18:46:36.262729
Minimax,MCTS-500,player1,9,0.3946248531341553,1.053925335407257,2025-12-15T18:46:42.451555
MCTS-500,Minimax,player2,10,0.7660155296325684,0.8464056968688964,2025-12-15T18:46:50.513661
Minimax,MCTS-500,player1,11,0.5434208313624064,1.0029017925262451,2025-12-15T18:46:58.789230
MCTS-500,Minimax,player2,10,0.6403988361358642,0.7921774864196778,2025-12-15T18:47:05.953224
Minimax,MCTS-500,player1,9,0.6699765205383301,1.1356647610664368,2025-12-15T18:47:13.848361
MCTS-500,Minimax,player2,10,0.7489113807678223,0.8131264209747314,2025-12-15T18:47:21.661750
Minimax,MCTS-500,player1,9,0.40909466743469236,0.9083573222160339,2025-12-15T18:47:27.340653
